user,location,verified,followers,content,polarity
RecordsBadluck,"Chicago, IL",FALSE,139,#Flume has linked up with #toroymoi for his new single The Difference. Go check out the video up now on… https://t.co/sw2HiMxtia,0.032467532
typicamu,"Tokyo, Japan.",FALSE,138,"TYPICA Top 100 Updated!

Yaeji
Flume
Deb Never
Yves Tumor
Four Tet
Greentea Peng
Lil Yachty
Niall Horan
BROCKHAMPTO… https://t.co/tBm11YKsFx",0.5
typicamu,"Tokyo, Japan.",FALSE,138,"TYPICA Top 100 Updated!

Yaeji
Flume
Deb Never
Yves Tumor
Greentea Peng
Little Dragon
BROCKHAMPTON
Four Tet
Bickle… https://t.co/1pdHP0ZVxS",0.5
typicamu,"Tokyo, Japan.",FALSE,138,"TYPICA Top 100 Updated!

Yaeji
Flume
Greentea Peng
Yves Tumor
Little Dragon
Deb Never
Four Tet
BROCKHAMPTON
Bickle… https://t.co/nS391kACb6",0.5
typicamu,"Tokyo, Japan.",FALSE,138,"TYPICA Top 100 Updated!

Yaeji
Flume
Little Dragon
Greentea Peng
Yves Tumor
Four Tet
Deb Never
The Killers
Bickle
B… https://t.co/Cpb9F1QU6H",0.5
phlabeeboo,"Melbourne, Victoria",FALSE,138,FLUME AGAINNN flume lockdown,
typicamu,"Tokyo, Japan.",FALSE,138,"TYPICA Top 100 Updated!

Yaeji
Little Dragon
Flume
Greentea Peng
Deb Never
Yves Tumor
The Killers
Bickle
BROCKHAMPT… https://t.co/KoMKaNYtYw",0.5
phlabeeboo,"Melbourne, Victoria",FALSE,138,at this point just make the national anthem a flume song its obvs what the people want,
typicamu,"Tokyo, Japan.",FALSE,138,"TYPICA Top 100 Updated!

Little Dragon
Flume
HAIM
Greentea Peng
SZA
Jhené Aiko
Empress Of
Demi Lovato
BROCKHAMPTON… https://t.co/Aa6qECrm3e",0.5
typicamu,"Tokyo, Japan.",FALSE,138,"Hot track🔥Top100 Chart

The Difference of Flume climb up to Top 30!
3 playlists featured it.
https://t.co/txkk5sJTrf",0.375
alexndirt,☆,FALSE,137,omg that new toro y moi and flume song is so delicious 😙,0.568181818
Minty_King,Neptune,FALSE,137,@90s_Flume I'm conflicted because like... I love the image but I hate its message,-0.15
komodobeatz,"Los Angeles, CA",FALSE,137,This new toro y moi and flume song🥺,0.136363636
ongfaisreal222,,FALSE,137,Flume feat. Toro y Moi - The Difference (Visualizer by FISK) https://t.co/TXG2WzqRTy via @YouTube,
ongfaisreal222,,FALSE,137,Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/Gpwh9jICoN via @YouTube,
dil_dozer_,,FALSE,136,This flume ft toro y moi track 👌🏾,
Goreanwhip,,FALSE,136,#NowPlaying What We Called Love - Liza Flume,0.5
allmusiclife_,,FALSE,136,Flume – “The Difference” (Feat. Toro Y Moi) https://t.co/JGBb7o6rkC https://t.co/PYgj4Vxty7,
TomSesselmann,"Sydney, New South Wales",FALSE,135,@triplej @flumemusic @listentokai It’s not the decade of Flume 😢,
TomSesselmann,"Sydney, New South Wales",FALSE,135,@triplej @flumemusic @nick_murphy Decade of Flume,
TomSesselmann,"Sydney, New South Wales",FALSE,135,@triplej @flumemusic Decade of Flume,
TomSesselmann,"Sydney, New South Wales",FALSE,135,@triplej @flumemusic @JezzabellDoran There’s going to be so much flume in this list.,0.2
SpiderTony10,"Coral Springs, FL",FALSE,135,This Flume x Toro Y Moi track is fire,
Orodd_,"California, USA",FALSE,135,Flume and Toro y moi has been best thing during coronavirus szn,1
zimbo1244,,FALSE,134,Okay new Flume single with Toro y Moi I see you,0.188311688
MazohOCE,,FALSE,133,Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/uDZ58oalJF via @YouTube,
sunnyrrrrrrrrrr,,FALSE,133,@awonderland goddammit flume,
jayqwelinv,CALIFOURNIA,FALSE,133,You're telling me flume and toro y moi have a collab... together....,
astrobyo,aus - 19 - q,FALSE,133,"Reckon it’s between tame impala, flume and gang of youths",-0.216666667
astrobyo,aus - 19 - q,FALSE,133,@aydanonfilm Probably gonna be a flume track considering the triple j track record,
topazzane,Australia,FALSE,133,@BrontesMemes @iisabelle_n @jasmyn_windsor tb to when I only listened to flume and chet faker,
topazzane,Australia,FALSE,133,@BrontesMemes @iisabelle_n bro idk imma chuck a flume party,
musicwithoutend,,FALSE,132,Flume &amp; Chet Faker - Drop the Game [Official Music Video] 18.03.20 18:30 https://t.co/5crt765rD8,-0.4
musicwithoutend,,FALSE,132,MEUTE - You &amp; Me (Flume Remix) 13.03.20 16:15 https://t.co/x2ujcfA3vJ,
Dalen_Kroh,"North Las Vegas, NV",FALSE,132,@lostsavv Listening to flume and porters snow songs back to back,
Rachaelmareee,Castleford,FALSE,132,@TowersStreet @altontowers Flume,
Dalen_Kroh,"North Las Vegas, NV",FALSE,132,Listen to Lorde - Tennis Court (Flume Remix) by Flume #np on #SoundCloud https://t.co/TSH0pMqbA2,
morgan_metzger_,,FALSE,132,I’d cut off my left arm to be able to go to flume rocks,0.25
SheLovesQuinten,"Carson City, NV",FALSE,131,I wanna go see flume live Fr 😤,0.136363636
electronificat,España,FALSE,130,VIDEO: Flume feat. Toro y Moi - The Difference https://t.co/keMMfkEhZy https://t.co/CQzT7yI0iY,
marvinx909,"Pomona,CA",FALSE,130,Flume...2014......good times. https://t.co/292eVoVL8G,
gonegirlrisss,Futurama,FALSE,130,"I’ve listened to the new flume/toro y moi song five times unnoticeably, thats how fire it is",0.136363636
music_effecks,"Las Vegas , Nevada ♡",FALSE,129,Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/gLX06sKa9M via @YouTube,
music_effecks,"Las Vegas , Nevada ♡",FALSE,129,"It’s here guys , Link in bio :) 
.
.
Featured : “ The Difference ” - Flume . https://t.co/Mvgv2wuWhI",
BluWolf3,"Chicago, IL",FALSE,128,Now playing Higher (Flume Remix) by Ta-ku! On Blue Wolf Radio! https://t.co/bEajmgkv7q,0.125
BluWolf3,"Chicago, IL",FALSE,128,Now playing Higher (Flume Remix) by Ta-ku! On Blue Wolf Radio! https://t.co/bEajmgkv7q,0.125
BluWolf3,"Chicago, IL",FALSE,128,Now playing Higher (Flume Remix) by Ta-ku! On Blue Wolf Radio! https://t.co/bEajmgkv7q,0.125
BluWolf3,"Chicago, IL",FALSE,128,Now playing Higher (Flume Remix) by Ta-ku! On Blue Wolf Radio! https://t.co/bEajmgkv7q,0.125
BluWolf3,"Chicago, IL",FALSE,128,Now playing Higher (Flume Remix) by Ta-ku! On Blue Wolf Radio! https://t.co/bEajmgkv7q,0.125
filthytaft,Los Angeles,FALSE,128,@flumemusic’s debut album “Flume” is easily one of the best and most unique albums to drop in the past 10 years. Incredible.,0.493055556
nenflows,,FALSE,128,flume and toro y moi o bitch!!,
1111_haha,,FALSE,127,"Flume 

AirPods Pro — Snap https://t.co/NlU6iBkX4W via @YouTube",
ItzLizzieee,"brisbane, australia",FALSE,126,@triplej @disclosure @elizalovechild @flumemusic this is a banger of a song! flume was really at his peak around this era imho.,0.2
hyper__fish,dayton,FALSE,126,How did flume get away with dropping a dnb track???,
ChickenMcSeth,Arizona,FALSE,126,flume &amp; porter robinson rly tryna convince me to get back into electronic music...and they’re succeeding,
HoodrichDaily,"Atlanta, GA",FALSE,126,"The FADER https://t.co/PIdDH0U9E5 Flume on his new Toro y Moi collaboration, “The Difference”#HoodrichDailyNews https://t.co/RVl6cGJ0Bz",0.136363636
Thunderrwolff,Los angeles,FALSE,125,This new toro y moi con flume is fucking liiit,-0.231818182
Flems_oner,,FALSE,125,@lewisricho11 @violentsoho Boooooo flume. Hoping for tame or soho.,-0.216666667
horlinsound,"Brisbane, Queensland",FALSE,124,so is it flume,
horlinsound,"Brisbane, Queensland",FALSE,124,it gonna be flume for sure,0.5
LedwellColleen,,FALSE,124,We used the dimensions of the @marineinstitute flume tank and Pythagorean Theorem to determine the length of the te… https://t.co/JXZN1ocsJb,
kyrabrown73,"Monument, CO",FALSE,124,"Who wants to see flume with me at Red Rocks for 3 nights 😤 

@flumemusic https://t.co/b4CUEAgRUX",0.1
CraftBeerLvr41,Schaumburg IL,FALSE,123,Drinking a Hop Flume by Energy City Brewing at @GBSchaumburgIL — https://t.co/WhTmASLCE9,
cruz1097,,FALSE,123,@bitchim999 SKIN - FLUME !!!,
kcespinoza21,"Chicago, IL",FALSE,123,skipping class to listen to flume’s new song in my cozy ass room &gt;&gt;&gt;,-0.031818182
ArturTiesibas,Latvia/Latgola,FALSE,123,"@killthenoise Change dot org petition for flume neurofunk, let's gooooo",
lostorbit_,,FALSE,122,what happened to the flume car https://t.co/0poJEKxobN,
therealnous,,FALSE,122,Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/k04KqlvkV2 via @YouTube,
rjparker18,,FALSE,121,"Too many options. 

Channel Orange - Frank Ocean
Trilogy - The Weeknd 
Indicud - Kid Cudi 
Self Care - Mac Miller… https://t.co/sQAkg4dNAJ",0.5
T8H0D2H0,"Tokyo, Japan",FALSE,121,"NowPlaying. Flume feat. Toro y Moi The Difference
https://t.co/UC6gmXyXlV",
atikazo,"Memphis, TN",FALSE,120,"Jealous of whoever has the opportunity to listen to “Test &amp; recognise- flume rework” for the first time , I wish I could go back.",0.125
jimbobmeboi,"Las Vegas, NV",FALSE,120,new flume song on repeat all day,0.136363636
noelbo_,New Mexico,FALSE,120,New Flume in 25 minutes,0.136363636
Arieschulaa,"San Francisco, CA",FALSE,119,I can’t wait to come home in the evening and paint while listening Flume. https://t.co/Sb0KvL7NC7,
ArthurBizkit,,FALSE,119,Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/WHpjTWYKxJ via @YouTube,
waltonkelcott,"millcreek, Utah",FALSE,118,I just saw an AirPods commercial and they used the song flume just dropped . Made my day tbh,
GentNewsCom,United States,FALSE,118,Tones and I - Drop The Game (Flume &amp; Chet Faker Cover) [LIVE @ SiriusXM] https://t.co/bHOijknMOT,-0.131818182
spiritwane_,perth 💐,FALSE,118,Is this the 7th flume song in the 100? https://t.co/VZsL1xkhBg,
HealingAmbient,"New Orleans, LA",FALSE,118,23 year-old Flume fans are gonna get everyone killed https://t.co/BeJZgixPgR,-0.2
hockeyandtv,,FALSE,118,"@NorthernLefty ""the amount of ore birth effort it must have taken to choose the right guilded vagina to log flume o… https://t.co/j6Fg70LEUu",0.285714286
waltonkelcott,"millcreek, Utah",FALSE,118,"Aight I’ve come to terms that edc is probably gonna be cancelled or at least postponed, who’s tryna send all three… https://t.co/nZn11StJnm",-0.3
mujipanda,Canberra,FALSE,118,"Flume – The Difference (feat. Toro y Moi)

#sydneymardigras #sydneymardigras2020 #mardigras #sydney… https://t.co/2sL1l7sD7G",
ricobert11,"Mandarin, FL",FALSE,117,"5 jobs I’ve had:
1) Log flume ride attendant
2) Network Admin
3) Construction site cleanup 
4) Undergraduate Instru… https://t.co/CSRGbtBFIm",
Cheevylization,"Los Angeles, USA",FALSE,116,"@flumemusic Keep wondering to see collab with og Fluke. Just for the cool name ""Fluke &amp; Flume""  🤗https://t.co/2hjqo3jvUo",0.35
04yn4,in the clouds ,FALSE,116,ok we get it flume can’t release a bad song https://t.co/ITi4FmhcLE,-0.1
toriiproperties,"Boston, MA & Bay Area, CA",FALSE,116,"Weekend is here! Keep grooving and stay healthy everyone 💪 #ToriiTunes https://t.co/RkV5DVWEbE

ft. @breakbot… https://t.co/RiXQW4wm8l",0.5
LinkPlay9,@LinkPlay9 on Telegram,FALSE,116,New flume track but it's only 2:20 https://t.co/GDA05oX7rf,0.068181818
jvstagro,,FALSE,115,"flume drum n bass
flume drum n bass https://t.co/tQKZ5VBB7q",-0.15
doppiomu,,FALSE,114,Listen to Flume &amp; Chet Faker - Drop The Game by future classic #np on #SoundCloud https://t.co/0eVVMMyvH6,-0.077777778
JosePaiz_JP10,Somewhere in Guatemala,FALSE,113,@cdcvlogs Flume e Illenium,
wavvey2x,cloud7,FALSE,113,nah this was my shit bacc ina day especially when flume would remix they shit ..godly https://t.co/gEIEyRr0yf,-0.133333333
maaarklul,,FALSE,113,"got lido and kpop
got sophie and kpop
now all i need is flume and kpop",
OnlyHitNP,,FALSE,113,"#NowPlaying : Never Be Like You by Flume, Kai Listen on the website: https://t.co/Q2ZfUngJan https://t.co/kfON4h6XKd",
alanoc74,,FALSE,113,"2019 Billie Eilish/Flume
2018 Ocean Alley/Fisher 
2017 Kendrick Lamar/Gang of Youths
2016 Flume/Amy Shark
2015 The… https://t.co/u0yOr6pVCI",
automaticsstop,las vegas,FALSE,113,the flume and toro y moi collab is so pretty:((( i’m happy,0.525
cm010196,Ryuku,FALSE,113,"Flume never disappoints 
https://t.co/cub6JbZTbP",
axelgtrrz,"Orange, CA",FALSE,112,@DillonNathaniel FLUme,
nimzhul,"Baviera, Alemania",FALSE,112,MKP Parvati - Indian themed log flume created in Planet Coaster https://t.co/NXxcw4zTJP,
SpotifyRUs,"Torino, Piemonte, Italia",FALSE,112,"Reposted from @SpotifyRUs #podcast https://t.co/t6t5OTxF9s
#birthofthecoolmovie #birthofthecool #milesdavis… https://t.co/3EoD6me2Oy",
dgcastanheira,howl's moving castle,FALSE,112,Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/wXPdUsnjgb via @YouTube,
riptidalmusic,Australia,FALSE,112,"similarity i noticed in the new flume song, probs just a coincidence but they sound kinda similar
cc: @Virtual_Riot… https://t.co/cQuyop4PKD",0.268181818
riptidalmusic,Australia,FALSE,112,holy FUCK the new flume almost made me cum #DNB2020,-0.131818182
NvrtdPyrmd,"Long Beach, CA",FALSE,111,"I want to hear, “The Difference” by Flume x Toro y Moi live 🔥",0.136363636
slance66,Outside Boston,FALSE,111,Good DIPA. A bit on the piney and resinous side. - Drinking a Flume by Battery Steele Brewing - https://t.co/tUZFtswhel,0.7
madpadz,,FALSE,110,"me when I listen to take a chance by flume and little dragon
 https://t.co/0lFOUOsmvL",-0.1875
theamazingsho,In The Studio,FALSE,110,@flumemusic hmu flume,
LuxageMusic,Bay Area,FALSE,110,This new toro and flume is so niceee,0.136363636
tellita_estre,,FALSE,109,De You and Me de Flume 🤤 https://t.co/KuX8n9ThaJ,
ihatethechinese,,FALSE,109,Make Flume king of Australia,
DenNazeem,"Kuala Lumpur Federal Territory, Malaysia",FALSE,109,"flume, toro y moi and apple collab-ing is the best thing to have ever happened in a while",1
cokedark181,,FALSE,108,"LP ""Lost On You""
Jimmy Eat World ""Sweetness""
Flume Ft Kai ""Never Be Like You""
Counting Crows ""Accidentally In Love""… https://t.co/ue6FTwNIZ5",0.5
marbrewww,FUK,FALSE,108,"Pure

Have you heard ‘The Difference (feat. Toro y Moi)’ by @flumemusic on #SoundCloud? #np https://t.co/4dJX6JES97",
Rambosee_,,FALSE,108,"Australians only know Flume, Rufus, Tame Impala and generic garage rock aussie bands I'm crying",-0.104166667
DrEmma80,Canberra,FALSE,107,Coming in no. 18 - Flume - Holdin On https://t.co/TfsB3G4wfp,
DrEmma80,Canberra,FALSE,107,Flume is the man! Fight me.,
nohuaaa,"Philadelphia, PA",FALSE,106,New Flume + Toro y Moi is really good,0.418181818
spookycyndi,"Joliet, IL",FALSE,106,Flume just hits differently when you’re taking a 2 hour bath.,
NICKLUCER0,"Los Angeles, CA",FALSE,104,@ac_23k This just a song by flume ^ but if ur asking the loops then i mainly post here https://t.co/L6h1Yii71y,0.166666667
blvckscvrpion,,FALSE,104,@castillo_sxrx flume is the goat sara,
DANGERRANDELL,candiana,FALSE,103,@flumemusic Wait flume has friends?,
just_bangers,"New York, NY",FALSE,103,"Flume shares melodic head-bopper &amp;#8216;The Difference&amp;#8217; featuring Toro Y Moi, https://t.co/FQGCetwouS",
bedlamcycling,Penury,FALSE,103,@MissLisaaJayne @stereophonics yeah #bekind and all that but you people are so thick I think it might be kinder to… https://t.co/dOam8FTyJv,-0.3
WwwHidekiKCJ,,FALSE,103,Flume is a producer from Australia.,
WwwHidekiKCJ,,FALSE,103,The Difference by Flume featuring Toro Y Moi is now playing.,
earthwormkin,,FALSE,103,flume sounds good tonight,0.7
MindOverMina,,FALSE,102,"Flume gets me out of my funk. Every time:
  “Who cares about a game
When it's all been replaced
Each level feels th… https://t.co/U77fS9TOKq",
jojibang,into the new world,FALSE,102,MUD and Upgrade transition on the flume mixtape is insane,-1
Bigglesworth_,"Los Angeles, CA",FALSE,102,"@Juliemartinezz Hi this is flume 
Hi
  Hi this is flume 
      This is flume",
khiipie,KC-SA-ATX,FALSE,101,Wow flume w friends Is paused,0.1
c9h13n_r,,FALSE,100,"Exodus
Flohio
Flume
Ghost
Gojira
Gorillaz
Gus Dapperton
Havok
Interpol
Iron Maiden
Jesse Baez
Jon Hopkins
Judas Pri… https://t.co/sRBXxfTPXf",
_do_nh,,FALSE,100,"Weekly Track Roundup: 3/16 (ITZY, Flume, Childish Gambino, The Killers)
6:26 ~ 예지 waking up down
18:44 ~ ITZY It'z… https://t.co/B1fVu4QGs8",-0.2
nolife_exe,varrock castle,FALSE,100,"""Can you put on a pink flume song """,-0.1
A_B_selectstart,,FALSE,100,"@CindyNapkins Here’s a song for you… The Difference by Flume
https://t.co/YDFwO4q3V0",
akaneki_,"Tahiti, French Polynesia",FALSE,99,"Hey #edmtwitter here's my remix of 'rushing back' 
I hope you'll enjoy it :)

https://t.co/ZIn1n3RiDr",0.2
akaneki_,"Tahiti, French Polynesia",FALSE,99,"yo i'm working on remix of flume's track 'rushing back' 
voila",
TheRealMeFirst,...,FALSE,99,"Apparently Flume have 7 of the ""Hottest"" 100 songs of the past decade. So, I guess we've just given up? #Hottest100ofthedecade",-0.1
prest0magic4575,,FALSE,99,still pissed off at lolla for forcing me to choose between flume and ari 😤,
miguelcalvo11,,FALSE,99,‘Disclosure X Flume - You &amp; Me (CUSTOME &amp; Equator Remix)’ en #SoundCloud #np https://t.co/o4cLJwGRdR,
zakglimmer,"portland, or",FALSE,99,new toro n flume track makes me Feel,0.136363636
Pandas3Plus4,,FALSE,99,"@Gasketpedia I'm not huge on rollercoasters but I can still ride a few, this was a log flume ride actually",-0.133333333
TaokiDeimos,Calgary alberta,FALSE,98,Flume - Rushing Back feat. Vera Blue (Official Music Video) https://t.co/nGW7jDVPq6 via @YouTube,
alexjvaldes,atx,FALSE,98,new flume 😊 https://t.co/7rnPHhqdtD,0.136363636
okotomi_,socal,FALSE,98,the new flume and toro y moi song is so nice ooh,0.368181818
m00305058255650,"Massachusetts, USA",FALSE,98,bumping flume until he releases his new song 🤩🤩🤩🤩🤩,0.136363636
ConnectedCrib,,FALSE,97,Flume Water Monitor - https://t.co/WVl6iaZXrE - #WaterMonitor #Wifi https://t.co/T7MvK2tAZ9,
HerpODerpington,Misery Bay,FALSE,97,Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/9MPA25NNwp via @YouTube,
46_Keller,"Auckland, New Zealand",FALSE,97,"💠 [Free] JPEGMAFIA ""Rewind"" ft. Flume | Free Type Beat | Rap/Trap Instru... https://t.co/75LVnBWFfX via @YouTube",0.4
bh_bhbhbh_bh,,FALSE,97,"@NotoriousCYP Runaway #14
Flume #8

GVLs -2 BEANS",
lo2fly,,FALSE,97,The new Flume w Toro y Moi 🥵,0.136363636
chemoperogies,,FALSE,96,now it's MF flume time what a fucking week!!!! https://t.co/G8xRMWxYif,-0.6
ArjunCadayday,,FALSE,95,"sometimes I just wanna get lost in Flume, Disclosure or Lorde's music🥴",
Chordza2013,World,FALSE,95,คอร์ด เนื้อเพลง Never Be Like You Flume Chordza https://t.co/oqWVXDYBmQ https://t.co/tNveqU7xWf,
stacymrep,"Dallas, TX",FALSE,95,This remix is magic 💫💛⁦@KAIVONOFFICIAL⁩  https://t.co/CPaEJ4xfBG,0.5
Chordza2013,World,FALSE,95,คอร์ด เนื้อเพลง Never Be Like You Flume Chordza https://t.co/oqWVXDYBmQ,
warkcf,"Columbus, OH",FALSE,95,@Q234_SSB Listen to Flume’s Self titled album as well as his album “Skin”,
nuopKINK,The Netherlands,FALSE,95,Nu op KINK: Flume - The Difference (feat. Toro Y Moi) https://t.co/y4ICrnLxXg,
bullbada,,FALSE,95,flume nunca disappoints https://t.co/8wiaoMoRf1,
thegoodphellas,"Orange County, CA",FALSE,95,"YOU &amp; ME REMIX OUT NOW! ⠀
⠀
@itscustome and @Equator_Media just dropped their huge remix of a classic Flume x Discl… https://t.co/UkfS6nvrl9",0.283333333
Gr8tPlainSpoken,"Barcelona, FR",FALSE,94,"The Difference by Flume, Toro y Moi https://t.co/BYdxB6Gi8c #NowPlaying",
Confidentcali,"California, USA",FALSE,93,Flume - Never Be Like You feat. Kai  @mikeycmusic Remix https://t.co/UnwmrNr5Tt via @YouTube 🕺🏼🔥🔊💨,
Confidentcali,"California, USA",FALSE,93,Listen to Flume - Say It ft. Tove Lo (Illenium Remix) by ILLENIUM #np on #SoundCloud 💜🔥🎧 https://t.co/sGKZN9WldY,
cailey_birb,"Parkland, FL",FALSE,93,"Test &amp; Recognize - Seekae (Flume Re-work)

this song is so cool that wheni tried to animate to it photoshop almost… https://t.co/U0CPwSbqXN",0.35
NeilPatwardhan,"Austin, TX",FALSE,92,"This is amazing!
MEUTE - You &amp; Me (Flume Remix) https://t.co/9BmiBQ6dCr via @YouTube @flumemusic",
oliversmadd,"Cincinnati, OH",FALSE,92,Rushing back - flume Vera blue,
jaxaustin1200,"El Paso, TX",FALSE,91,"@MUSTDIEmusic Drip133/Bones - YouGuysGoAhead, IGottaGrabMyJacket. That shaker hat 🤤. And pretty much every drum in… https://t.co/AfBLXO0fSA",0.225
Starburst20192,Manchester,FALSE,91,"Dragon Flyer wheel, Log Flume photo ticket, RCCGB 1995 bag, Alton Towers parade 1991/1992 @altontowers… https://t.co/dhw2N3oBfb",-0.25
YurinaParupunte,千葉 関東地方,FALSE,91,"Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/DdFVNAHtgP @YouTubeより
#flume #toroymoi",
cutebabezworld,"Monterrey, Nuevo León",FALSE,91,"what if,,,, we has shower sex while listening to warm thoughts by flume😳 jk,,, but... what if?",0.6
HIsmailWRE,Penn State University ,FALSE,90,@wei76772051 You are right! But only locally near the bed. The primary flow is left to right over the pvc pipe/through the flume.,0.178571429
laurahannia1,México,FALSE,90,Flume always giving me all the good vibes,0.7
parentmore,"bg, ky",FALSE,90,r u on aux? play flume,
dj_ogboy,Nigeria,FALSE,90,"Flume on his new Toro y Moi collaboration, “The Difference” https://t.co/ohilXJ9dl7 https://t.co/PCs8CfQl68",0.136363636
Bootyburps,seattle,FALSE,89,No one asked for a flume + Rl grime mixtape but I’m gonna make one anyway,
harleyrules170,,FALSE,89,"46 Australia Street
50 HyperParadise [Flume Remix]
53 Rum Rage
54 Holocene
55 Let Me Down Easy
56 m.A.A.d City
57 D… https://t.co/Y2tnRNfS09",-0.155555556
harleyrules170,,FALSE,89,omg Flume lowkey beat Wolfmother's record too :P,
amclahir,,FALSE,89,Is the top 20 just gonna be Flume songs lol #hottest100,0.65
harleyrules170,,FALSE,89,@deci5ionpending I feel like people are surprised when I like Flume's music but I swear it's just NBLY :P,0.1
harleyrules170,,FALSE,89,omg the new Flume is very good!,0.523181818
g_frass,London,FALSE,88,everyone started 'eating ass' and look where that got us (looking at you mr. flume),
awnthego,,FALSE,88,@triplej @flumemusic @listentokai flume hottest 100 n i’m here for it,
voydblossom,"Omaha, NE",FALSE,88,Flume + Toro y Moi is a dream collab,
BigBadBrong,,FALSE,87,disclosure n flume ftw,
zackarie_m,𝚠𝚊𝚢𝚏𝚊𝚛𝚎𝚛,FALSE,87,🎶Flume - Sleepless (Cosmo's Midnight Remix),
mcAda97,North,FALSE,87,@charli_xcx flume,
m0zzarellamami,Orange County ,FALSE,87,REALLY want to go to the Flume &amp; Friends Red Rocks shows 🥺,0.1
fstvladdicts247,"Los Angeles, CA",FALSE,86,"Friday Vibes. Flume Vibes ✨✨✨✨
https://t.co/RH4E1b0Sb2",
vik_the_wicked,"Phoenix, AZ",FALSE,85,"@itswilliamblack Never Be Like You by Flume
Wake Me Up by Avicii 
Faded by Alan Walker 
🥺",
bgoesbananas,"Oceanside, CA",FALSE,84,@SwiftCamzz Anything by Flume comes to mind 🦋,
kobutan_,東京郊外,FALSE,84,"""The Difference"" by Flume, Toro y Moi https://t.co/KCAYtLsOEl #NowPlaying",
That_SJW_Cuck,stolen Wiradjuri land ,FALSE,84,Flume really here musclin in with a disgusting amount of songs in the hottest 100 #Hottest100ofthedecade,-0.4
0xC02F,,FALSE,84,flume - warm thoughts https://t.co/GLZcWWeaGn,0.6
Manoharansubr16,INDIA,FALSE,83,"@airnews_Chennai 3.For affected person handle humanly
and request him to have good hot normal water with regular in… https://t.co/LQoogdPXoV",0.275
AshliynFlores,,FALSE,83,I can’t believe tik tok put Flume like NOOOOOOO!!!!!,
jacobcmurphy,"Litchfield Park, AZ",FALSE,83,Genuinely obsessed with the new flume x toro y moi collab,-0.181818182
pixelexistence,,FALSE,83,flume and toro y moi FUCKK i love,0.5
rynhowe13,"Scranton, PA",FALSE,82,Someone tweeted about Flume eating ass on stage and it reminded me there is hope during these hard times,-0.291666667
_barbi_k,,FALSE,82,Idk how I feel about this new flume song 😭😭😭 https://t.co/KuRs7FfSY5,0.136363636
_HotMusic_,,FALSE,82,"Flume Drops New Chill Drum &amp; Bass Collab With Toro Y Moi, “The Difference” https://t.co/P5NwsYHXjS… https://t.co/n6F1n5619B",-0.006818182
el_muzak,borealis,FALSE,81,"@LaraMcWhorter Robert Miles - Children
Adagio For Strings - Tiësto
You &amp; Me - Disclosure (Flume Remix)
Shelter - Ma… https://t.co/zHiiq4CErJ",
arkaidthekid,"Austin, TX",FALSE,80,"https://t.co/9MaJbQZmeG
this on is so so lushhh",
Pablocrazy70,Stalingrado,FALSE,80,@anxbxloff Flume,
4everbeatz,,FALSE,80,"The 1975, Ella Mai, Oh Wonder, n-buna, Raleigh Ritchie, MARTEEN, Isaac Dunbar, Post Malone, Imagine Dragons, 21 pil… https://t.co/sEMqxTa515",
AskJanet_movies,,FALSE,79,@triplej @flumemusic @JezzabellDoran Best flume,1
YiipYiip,,FALSE,78,Please fuck off flume,-0.4
AdamNBednarczyk,"Sydney, New South Wales",FALSE,78,I remember walking past Flume when he was signing stuff at Hum Music Newtown. I didn't know who he is back then but… https://t.co/guPZOMLUQD,-0.125
BlakeDilllon,,FALSE,78,@jplunkett21 Drink when flume comes on hurts,
acentuador,Feira de Santana,FALSE,78,@paulomatangi hi this is flume hi this is flume,
colinbulmann,,FALSE,78,can @flume and @ToroyMoi release a tape plsssss 🥺,
mathgalriri,,FALSE,77,"queria ta aqui
Flume - Never Be Like You feat. Kai [Front Row] https://t.co/l8zqCAl6Sp via @YouTube",
jonti13,,FALSE,77,"My new favorite me pastime, listening to #Flume as I white out and go above the clouds: https://t.co/qs3Kjzis74",0.159090909
NateKafchinski,r/trap,FALSE,77,Flume undefeated https://t.co/IRG77elJiG,
elementartyy,United States,FALSE,77,"Flume's 'Difference' Featuring Toro Y Moi Is A Perfect Pairing - 
Flume has been one of the defining electronic mus… https://t.co/ITqhmdTP7c",1
JaronTwoBot,,FALSE,76,You tellin me flume ate this ass?,
butternuttz,"California, USA",FALSE,76,"Listen to Ta-ku - Higher (Flume Remix) [FREE DOWNLOAD] by Flume on #SoundCloud
https://t.co/D9o7L799Hw",0.325
superfemmebot,xcx world,FALSE,76,IF CHARLI AND FLUME COLLAB I STG https://t.co/QAe9Qp38NH,
soggyyy_mp4,,FALSE,76,new Toro y moi and flume- the difference 9/10 fire music video too https://t.co/JHEFCIw1Hk,0.136363636
WASIMoFOUR,EXP,FALSE,76,flume's new song makes me want to ask @florenzius if i can make the tmone: bay trailer,0.136363636
